iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
20,46000.0,25.0,-119.87329427835385,1020.0,0.0,0.5,0.5,0.0,0.0,991.2238709281669,336.83177790824755,n/a,-31.886402365249673,-3.914265801333332,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.607868690475396,8.083956878018833,56.446238518352494,0.5218892413859009,0.0,n/a,0.0,0.0,-11.713972358454017,0.0,173.5,0.0,n/a,174.1163689171437,165.99592379257905,582.5449684651398,172.09174450289407,178.38168018403024,0.0,0.0,0.0,-0.3967507788911462,0.922397792339325,-0.5222456902265549,-0.4926084689795971,0.6787687540054321,0.2506286580834107,0.7737925946712494,0.48916593194007874,0.8494375000000001,n/a,n/a,n/a,n/a,n/a,n/a,-10.885990904986858,0.18579509207606315,-2682.6738950195313,7.382811648312781e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21000,24.20718002319336,n/a,n/a,59.377296447753906,2.939350406211982,-26.22887205929992,0.37091457153905494,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.100000000000081,-50.0,0.0
21,47000.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-10.645210339307784,0.20010057947039603,-2679.972515136719,7.270844922459219e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22000,25.05477523803711,n/a,n/a,65.0984103679657,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,48000.0,25.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-10.905136448144912,0.19912281680107116,-2662.7294873046876,7.161861826716632e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23000,25.214603424072266,n/a,n/a,68.46174263954163,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,49000.0,26.0,890.645797707734,2000.0,0.0,0.0,1.0,0.0,0.0,1828.3071476357593,207.21799686718222,n/a,0.0,-5.785682903733332,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.80892399031251,87.95271071550339,811.3458797687841,100.92738359526855,0.0,n/a,0.0,0.0,-22.315656311465045,0.0,311.0,2.0,n/a,146.67096139673862,156.11429813250993,538.1935731650367,14.449272906104035,1.1312729061040385,0.0,0.0,0.0,-0.16244454681873322,0.7010186314582825,-0.541885495185852,0.19898878037929535,0.8208316564559937,0.6459130644798279,0.828370213508606,0.9559456706047058,0.74,n/a,n/a,n/a,n/a,n/a,n/a,-8.985610842585563,0.20540841868519782,-2669.157017578125,7.055275717902987e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24000,25.374317169189453,n/a,n/a,80.24698233604431,14.430169892621647,-79.39644330359997,1.7743726072827803,0.0,0.0,0.0,-57.0,0.0,0.0,0.0,0.0,0.0,4.904139656751788,0.0,0.0,-10.000000000000163,0.0,0.0
24,50000.0,27.0,-223.09299836098532,2000.0,0.0,0.0,1.0,0.0,0.0,1599.3898511934085,81.79949448093188,n/a,0.0,-2.5945579664,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.142720767649127,0.0,60.99117831565207,4.58523389415886,0.0,n/a,0.0,0.0,-60.88028710161629,0.0,195.0,2.0,n/a,177.662329870382,165.91989695754808,550.9300949121412,133.99577484218312,25.333774842183125,0.0,0.0,0.0,-0.058827050030231476,0.9518505334854126,-0.13827301561832428,0.006056789308786392,0.8452161550521851,0.29757073521614075,0.9734383225440979,0.982441246509552,0.82225,n/a,n/a,n/a,n/a,n/a,n/a,-7.008726459622383,0.1990901955962181,-2713.0125356445315,6.949027182599821e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25000,25.53476333618164,n/a,n/a,59.82451868057251,0.9629818439712431,-34.30026811439989,0.0,0.0,0.0,0.0,-186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.000000000000163,0.0,0.0
25,51000.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-11.016600988864898,0.19747547495365142,-2679.465828125,6.844848907348932e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26000,25.694515228271484,n/a,n/a,65.90713429450989,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,52000.0,27.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-12.111186770677566,0.19833400744199753,-2684.967462890625,6.7437441275615125e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27000,25.85477066040039,n/a,n/a,70.85592484474182,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,53000.0,28.0,1278.7928877712343,2000.0,0.0,0.0,1.0,0.0,0.0,1496.367270077833,174.79323305546,n/a,-14.98322075824666,-2.3983319023999985,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.26312931567486,142.62461261002298,1140.4862785483633,97.40396849030334,0.0,n/a,0.0,0.0,-50.325041090678326,0.0,287.0,0.0,n/a,160.12860633909716,145.74503513831718,626.4321504057092,3.424165092993953,18.55583490700605,0.0,0.0,0.0,-0.26299774646759033,0.6388421654701233,-0.6668046116828918,0.26473304629325867,0.7883684635162354,0.7138230800628662,0.719041645526886,0.9339547753334045,0.71125,n/a,n/a,n/a,n/a,n/a,n/a,-12.512731157302856,0.1933402401804924,-2688.9235478515625,6.6436814277039954e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28000,26.014522552490234,n/a,n/a,82.7184898853302,16.05689591749088,-79.64714744759989,0.0,0.0,0.0,0.0,-45.0,0.0,0.0,0.0,0.0,0.0,0.31174408827684397,0.0,0.0,-10.000000000000163,0.0,0.0
28,54000.0,29.0,1439.3964613324933,2000.0,0.0,0.0,1.0,0.0,0.0,1461.5989872433017,310.6061270930684,n/a,-14.515766389340058,-14.042247680133336,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.35437374077654,163.32541029429143,1239.9033984723587,91.23299142561406,0.0,n/a,0.0,0.0,-25.008154704540086,0.0,697.0,2.0,n/a,174.6939027943906,173.0097332880017,662.8637497158281,10.708248586515708,64.69924858651571,0.0,0.0,0.0,-0.01132223941385746,0.6988359093666077,-0.9127247333526611,0.22885778546333313,0.8583468198776245,0.6668758392333984,0.3848285377025604,0.944848358631134,0.7545,n/a,n/a,n/a,n/a,n/a,n/a,-11.785153923034668,0.21102960905432702,-2715.8429125976563,6.544230466715817e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29000,26.174427032470703,n/a,n/a,63.454829692840576,16.49185372533338,-78.73240706370008,11.201113253607854,0.0,0.0,0.0,-76.5,0.0,0.0,0.0,0.0,0.0,19.68589625820082,0.0,0.0,-10.000000000000163,0.0,0.0
29,55000.0,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-13.330259384632111,0.20838782066106795,-2680.327270996094,6.446568870160263e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30000,26.334644317626953,n/a,n/a,64.69891428947449,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,56000.0,29.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-16.058789596557617,0.1965699215233326,-2663.5775927734376,6.351860019094602e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31000,26.49447250366211,n/a,n/a,69.6684935092926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,57000.0,30.0,2355.073234223931,2000.0,0.0,0.0,1.0,0.0,17.0,936.9012548287709,104.17811747600099,n/a,0.5600134703347284,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.27126955250606,400.2310269833847,1383.7477888134852,86.30803892377077,0.0,n/a,0.0,0.0,-7.00706045521364,0.0,0.0,2.0,n/a,149.42367284566447,144.9587201059664,473.3147592604983,7.027805016203419,12.668194983796587,0.0,0.0,0.0,0.017742013558745384,0.7525054216384888,-0.8911699056625366,0.5048295855522156,0.859825849533081,0.5609181523323059,0.436709463596344,0.7855641841888428,0.673,n/a,n/a,n/a,n/a,n/a,n/a,-18.222354391098023,0.1958866185247898,-2643.649582519531,6.2585648884123655e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32000,26.654109954833984,n/a,n/a,81.08457398414612,13.251099759469897,-27.38717740440003,144.16696575280315,0.0,0.0,0.0,-22.5,0.0,0.0,0.0,0.0,0.0,176.43126882774263,0.0,0.0,-10.000000000000163,0.0,0.0
32,58000.0,31.0,1408.6682130375675,2000.0,0.0,0.0,1.0,0.0,0.0,1413.657583421272,49.190457664350426,n/a,-5.364843175314681,-10.831269155066664,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.83353608209868,225.31791861260652,1122.4449403739784,78.98642954006124,0.0,n/a,0.0,0.0,-39.06519268058468,0.0,475.0,2.0,n/a,127.88260240455504,128.72383566478703,230.9632562422147,7.39891326659849,34.16708673340149,0.0,0.0,0.0,-0.1545344591140747,0.48699522018432617,-0.4682944416999817,0.21774283051490784,0.8369839787483215,0.8104127049446106,0.8495509624481201,0.9571114778518677,0.7205,n/a,n/a,n/a,n/a,n/a,n/a,-18.619656299591064,0.2082081592977047,-2652.9788798828126,6.166476467114989e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33000,26.814632415771484,n/a,n/a,62.00918626785278,15.789110185224777,-59.247679961100054,5.4218627954326335,0.0,0.0,0.0,-40.5,0.0,0.0,0.0,0.0,0.0,5.883400420203808,0.0,0.0,-10.000000000000163,0.0,0.0
33,59000.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-20.500085681915284,0.20731976881623268,-2634.0362197265626,6.075798999518156e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34000,26.974384307861328,n/a,n/a,65.82137727737427,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,60000.0,31.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-19.566634283065795,0.20332696413993837,-2614.5842021484377,5.986628874779854e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35000,27.13467788696289,n/a,n/a,70.72816705703735,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,61000.0,32.0,1268.3904132277523,2000.0,0.0,0.0,1.0,0.0,0.0,2048.2844828682996,90.00854831193921,n/a,0.0,-12.197898456799985,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.37338565477968,116.24344192936947,1259.9353628063977,88.80721712958739,0.0,n/a,0.0,0.0,-118.48556021317611,0.0,677.0,2.0,n/a,141.0133387152454,130.00518254957197,375.3255658656966,10.871974932228024,26.42897493222797,0.0,0.0,0.0,0.05697792023420334,0.46666786074638367,-0.5352386236190796,0.07103421539068222,0.8398920297622681,0.8116876482963562,0.8234080076217651,0.9761256575584412,0.711375,n/a,n/a,n/a,n/a,n/a,n/a,-18.72454860687256,0.2020250964164734,-2622.7788701171876,5.898555837120512e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36000,27.294429779052734,n/a,n/a,82.47016787528992,14.962086662370501,-111.24762228480046,0.0,0.0,0.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.000000000000163,0.0,0.0
36,62000.0,33.0,816.5301083029259,2000.0,0.0,0.0,1.0,0.0,2.0,1497.6445118657532,84.55732446342417,n/a,-51.147055237033285,-5.826448997599999,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.53002489162277,70.87617832493348,924.1632176349076,64.39726994004644,0.0,n/a,0.0,0.0,-10.823870958508413,0.0,446.0,1.0,n/a,167.97203986598052,166.40325841426215,798.4790314456084,23.427836396209766,41.16216360379023,0.0,0.0,0.0,-0.10775492340326309,0.7999322414398193,-0.4527048170566559,0.11992897093296051,0.8295358419418335,0.5242187976837158,0.8709278106689453,0.9717897176742554,0.737,n/a,n/a,n/a,n/a,n/a,n/a,-18.289395958900453,0.20268113872408866,-2634.5021123046877,5.811194399029773e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37000,27.454334259033203,n/a,n/a,62.93355345726013,11.829278250471111,-39.33748289099993,1.8652548990579136,0.0,0.0,0.0,-207.0,0.0,0.0,0.0,0.0,0.0,2.0037424460294253,0.0,0.0,-10.000000000000163,0.0,0.0
37,63000.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-19.810830337524415,0.20371707305312156,-2603.0818256835937,5.725506507587852e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38000,27.614513397216797,n/a,n/a,66.23494720458984,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,64000.0,33.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-20.540646785736083,0.20553834608197213,-2579.705537597656,5.641515765091754e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39000,27.774341583251953,n/a,n/a,79.55631136894226,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,65000.0,34.0,845.6470348382278,2000.0,0.0,0.0,1.0,0.0,0.0,1239.1440752738245,180.70707682240948,n/a,0.0,-0.7547720001333335,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.012567012843437,24.18414958470988,908.3000939232887,66.20066373818764,0.0,n/a,0.0,0.0,-28.542573924863657,0.0,92.0,2.0,n/a,168.8797529447609,172.9195505541588,458.86258122986794,77.06808073974003,38.34091926025997,0.0,0.0,0.0,-0.3061324954032898,0.9259289503097534,-0.19265073537826538,0.35661572217941284,0.7947049736976624,0.33303889632225037,0.9513394832611084,0.8926085233688354,0.747375,n/a,n/a,n/a,n/a,n/a,n/a,-20.559140768051147,0.21052855643630028,-2584.4041044921873,5.5587269216630374e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40000,27.93405532836914,n/a,n/a,88.53695225715637,9.221409189074944,-107.55560132220008,0.31195497015322154,0.0,0.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.26914366716892174,0.0,0.0,-10.000000000000163,0.0,0.0
40,66000.0,35.0,2357.375983506175,2000.0,0.0,0.0,1.0,0.0,85.0,968.7851064585223,122.30743420504345,n/a,-23.772238900635095,-6.3256770256,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.8961024355779,467.0216162615078,1370.1283855502886,105.25950792815546,0.0,n/a,0.0,0.0,5.631404539078994,0.0,424.0,2.0,n/a,172.94612956914273,167.13703817393335,739.9916981204675,12.82667056377389,29.071670563773875,0.0,0.0,0.0,0.038579024374485016,0.703476071357727,-0.53414386510849,0.4670897126197815,0.8726745247840881,0.629003643989563,0.8205078840255737,0.8413723111152649,0.7095,n/a,n/a,n/a,n/a,n/a,n/a,-20.993223079681396,0.19993118944764138,-2601.634248046875,5.476598392306187e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,41000,28.094501495361328,n/a,n/a,70.1988468170166,17.007640302786655,-26.044572574200057,166.19170496117607,0.0,0.0,0.0,-96.0,0.0,0.0,0.0,0.0,0.0,177.38211002799633,0.0,0.0,-10.000000000000163,0.0,0.0
41,67000.0,35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-21.38528883743286,0.1973244204223156,-2584.003849121094,5.395689580836916e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42000,28.254253387451172,n/a,n/a,72.8621621131897,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,68000.0,35.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-19.59534009361267,0.20792104053497315,-2580.305310058594,5.31623334154574e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43000,28.414356231689453,n/a,n/a,77.88787055015564,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,69000.0,36.0,982.4486452822312,2000.0,0.0,0.0,1.0,0.0,0.0,1886.0036164428059,348.45394592153934,n/a,-5.200765386450778,-11.889415554666671,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.97465082658151,100.08477427823946,992.893293722375,79.4447881391319,0.0,n/a,0.0,0.0,-76.27559896844623,0.0,657.0,0.0,n/a,157.55089753505717,149.72237607025136,578.8821941855706,10.825333765768177,91.95266623423183,0.0,0.0,0.0,-0.12315341085195541,0.3631860315799713,-0.33708688616752625,0.11607611924409866,0.8364549875259399,0.8355488181114197,0.9066281318664551,0.9650941491127014,0.677875,n/a,n/a,n/a,n/a,n/a,n/a,-18.743101522445677,0.20367608380317687,-2583.627958496094,5.237875058810459e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44000,29.824153900146484,n/a,n/a,92.79165267944336,17.13104139584872,-108.71412317040019,0.0,0.0,0.0,0.0,-42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.000000000000163,0.0,0.0
44,70000.0,37.0,402.17479346659627,2000.0,0.0,0.0,1.0,0.0,0.0,1167.7632711116985,228.08792334382107,n/a,-30.1297813388733,-4.229567457733332,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.321341075505416,52.73810872734811,399.45382671097144,109.2962554411224,0.0,n/a,0.0,0.0,-6.222970334497999,0.0,324.0,1.0,n/a,166.15417665304173,168.52328786614902,688.1200965643029,2.6146451678565223,35.78935483214357,0.0,0.0,0.0,-0.373309850692749,0.8093773722648621,-0.06984339654445648,0.0787281021475792,0.7860119342803955,0.5404928922653198,0.9781262874603271,0.9726126194000244,0.7725,n/a,n/a,n/a,n/a,n/a,n/a,-19.07783728027344,0.20522944512963295,-2597.1581762695314,5.16014703498513e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45000,29.98398208618164,n/a,n/a,71.16550731658936,17.783647209364826,-63.50196590639978,0.056315516777862215,0.0,0.0,0.0,-106.5,0.0,0.0,0.0,0.0,0.0,0.10958382301515476,0.0,0.0,-10.000000000000163,0.0,0.0
45,71000.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-19.845187539100646,0.2096308883726597,-2577.461335449219,5.083962338176207e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46000,30.144275665283203,n/a,n/a,75.48587989807129,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,72000.0,37.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-19.35922176551819,0.2037860693335533,-2574.9097646484374,5.009056494600373e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47000,30.304065704345703,n/a,n/a,79.57706260681152,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
