[08-22 04:01:34] [B] B-series start: min=100 b-min=80 plateau=25 threshold=0.68 parent=C:\Users\JUN\Desktop\airop\Release_260722_plz\artifacts\models\team01\E7_tail\bundle_000060
[08-22 21:38:31] [B] B6_bridge iter=37 score=0.880 success=0.900 dwell=0.900 survival=0.900 plateau=2
[08-22 21:40:31] [B] B6_bridge iter=39 score=0.881 success=0.900 dwell=0.900 survival=0.900 plateau=0
[08-22 21:42:31] [B] B6_bridge iter=41 score=0.880 success=0.900 dwell=0.900 survival=0.900 plateau=2
[08-22 21:44:31] [B] B6_bridge iter=43 score=0.881 success=0.900 dwell=0.900 survival=0.900 plateau=0
[08-22 21:48:32] [B] B6_bridge iter=45 score=0.882 success=0.900 dwell=0.900 survival=0.900 plateau=0
[08-22 21:50:32] [B] B6_bridge iter=47 score=0.889 success=0.900 dwell=0.900 survival=0.900 plateau=0
[08-22 21:52:32] [B] B6_bridge iter=49 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-22 21:54:32] [B] B6_bridge iter=51 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-22 21:56:32] [B] B6_bridge iter=53 score=0.965 success=1.000 dwell=1.000 survival=1.000 plateau=2
[08-22 22:00:32] [B] B6_bridge iter=55 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=4
[08-22 22:02:32] [B] B6_bridge iter=57 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=6
[08-22 22:04:32] [B] B6_bridge iter=59 score=0.963 success=1.000 dwell=1.000 survival=1.000 plateau=8
[08-22 22:06:32] [B] B6_bridge iter=61 score=0.962 success=1.000 dwell=1.000 survival=1.000 plateau=10
[08-22 22:08:33] [B] B6_bridge iter=63 score=0.962 success=1.000 dwell=1.000 survival=1.000 plateau=12
[08-22 22:10:33] [B] B6_bridge iter=65 score=0.962 success=1.000 dwell=1.000 survival=1.000 plateau=14
[08-22 22:14:33] [B] B6_bridge iter=67 score=0.962 success=1.000 dwell=1.000 survival=1.000 plateau=16
[08-22 22:16:33] [B] B6_bridge iter=69 score=0.962 success=1.000 dwell=1.000 survival=1.000 plateau=18
[08-22 22:18:33] [B] B6_bridge iter=71 score=0.962 success=1.000 dwell=1.000 survival=1.000 plateau=20
[08-22 22:20:33] [B] B6_bridge iter=73 score=0.963 success=1.000 dwell=1.000 survival=1.000 plateau=22
[08-22 22:22:33] [B] B6_bridge iter=75 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=24
[08-22 22:24:33] [B] B6_bridge iter=76 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=25
[08-22 22:28:34] [B] B6_bridge iter=79 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=28
[08-22 22:30:34] [B] B6_bridge iter=80 score=0.965 success=1.000 dwell=1.000 survival=1.000 plateau=29
[08-22 22:32:34] [B] B6_bridge iter=83 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=32
[08-22 22:38:34] [B] B6_bridge iter=87 score=0.963 success=1.000 dwell=1.000 survival=1.000 plateau=36
[08-22 22:42:34] [B] B6_bridge iter=91 score=0.959 success=1.000 dwell=1.000 survival=1.000 plateau=40
[08-22 22:48:34] [B] B6_bridge iter=95 score=0.939 success=0.950 dwell=1.000 survival=1.000 plateau=44
[08-22 22:52:35] [B] B6_bridge iter=99 score=0.937 success=0.950 dwell=1.000 survival=1.000 plateau=48
[08-22 22:54:35] [B] B6_bridge iter=101 score=0.846 success=0.850 dwell=0.900 survival=0.900 plateau=0
[08-22 22:58:35] [B] B6_bridge iter=103 score=0.842 success=0.850 dwell=0.900 survival=0.900 plateau=2
[08-22 23:00:35] [B] B6_bridge iter=105 score=0.841 success=0.850 dwell=0.900 survival=0.900 plateau=4
[08-22 23:02:35] [B] B6_bridge iter=107 score=0.841 success=0.850 dwell=0.900 survival=0.900 plateau=6
[08-22 23:04:35] [B] B6_bridge iter=109 score=0.841 success=0.850 dwell=0.900 survival=0.900 plateau=8
[08-22 23:08:35] [B] B6_bridge iter=111 score=0.841 success=0.850 dwell=0.900 survival=0.900 plateau=10
[08-22 23:10:36] [B] B6_bridge iter=113 score=0.841 success=0.850 dwell=0.900 survival=0.900 plateau=12
[08-22 23:12:36] [B] B6_bridge iter=115 score=0.818 success=0.850 dwell=0.820 survival=0.900 plateau=14
[08-22 23:14:36] [B] B6_bridge iter=117 score=0.838 success=0.900 dwell=0.820 survival=0.900 plateau=16
[08-22 23:18:36] [B] B6_bridge iter=119 score=0.840 success=0.900 dwell=0.820 survival=0.900 plateau=18
[08-22 23:20:36] [B] B6_bridge iter=121 score=0.930 success=1.000 dwell=0.920 survival=1.000 plateau=0
[08-22 23:22:36] [B] B6_bridge iter=123 score=0.932 success=1.000 dwell=0.920 survival=1.000 plateau=0
[08-22 23:24:36] [B] B6_bridge iter=125 score=0.933 success=1.000 dwell=0.920 survival=1.000 plateau=0
[08-22 23:28:36] [B] B6_bridge iter=127 score=0.934 success=1.000 dwell=0.920 survival=1.000 plateau=0
[08-22 23:30:37] [B] B6_bridge iter=129 score=0.934 success=1.000 dwell=0.920 survival=1.000 plateau=2
[08-22 23:32:37] [B] B6_bridge iter=131 score=0.917 success=1.000 dwell=0.902 survival=1.000 plateau=4
[08-22 23:36:37] [B] B6_bridge iter=133 score=0.918 success=1.000 dwell=0.903 survival=1.000 plateau=6
[08-22 23:38:37] [B] B6_bridge iter=135 score=0.945 success=1.000 dwell=0.982 survival=1.000 plateau=0
[08-22 23:40:37] [B] B6_bridge iter=137 score=0.944 success=1.000 dwell=0.982 survival=1.000 plateau=2
[08-22 23:42:37] [B] B6_bridge iter=138 score=0.944 success=1.000 dwell=0.982 survival=1.000 plateau=3
[08-22 23:46:37] [B] B6_bridge iter=142 score=0.938 success=1.000 dwell=0.982 survival=1.000 plateau=7
[08-22 23:50:38] [B] B6_bridge iter=145 score=0.939 success=1.000 dwell=0.982 survival=1.000 plateau=10
[08-22 23:52:38] [B] B6_bridge iter=146 score=0.938 success=1.000 dwell=0.982 survival=1.000 plateau=11
[08-22 23:56:38] [B] B6_bridge iter=150 score=0.955 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 00:00:38] [B] B6_bridge iter=153 score=0.956 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 00:02:38] [B] B6_bridge iter=154 score=0.956 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 00:06:38] [B] B6_bridge iter=158 score=0.957 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 00:12:39] [B] B6_bridge iter=162 score=0.967 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 00:18:39] [B] B6_bridge iter=165 score=0.967 success=1.000 dwell=1.000 survival=1.000 plateau=3
[08-23 00:20:39] [B] B6_bridge iter=166 score=0.968 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 00:24:39] [B] B6_bridge iter=169 score=0.967 success=1.000 dwell=1.000 survival=1.000 plateau=3
[08-23 00:26:40] [B] B6_bridge iter=170 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=4
[08-23 00:30:40] [B] B6_bridge iter=173 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=7
[08-23 00:32:40] [B] B6_bridge iter=174 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=8
[08-23 00:36:40] [B] B6_bridge iter=177 score=0.967 success=1.000 dwell=1.000 survival=1.000 plateau=11
[08-23 00:38:40] [B] B6_bridge iter=179 score=0.871 success=0.900 dwell=0.900 survival=0.900 plateau=13
[08-23 00:42:41] [B] B6_bridge iter=181 score=0.871 success=0.900 dwell=0.900 survival=0.900 plateau=15
[08-23 00:44:41] [B] B6_bridge iter=183 score=0.871 success=0.900 dwell=0.900 survival=0.900 plateau=17
[08-23 00:46:41] [B] B6_bridge iter=185 score=0.871 success=0.900 dwell=0.900 survival=0.900 plateau=19
[08-23 00:50:41] [B] B6_bridge iter=187 score=0.857 success=0.900 dwell=0.900 survival=0.900 plateau=21
[08-23 00:52:41] [B] B6_bridge iter=189 score=0.859 success=0.900 dwell=0.900 survival=0.900 plateau=23
[08-23 00:56:41] [B] B6_bridge iter=191 score=0.858 success=0.900 dwell=0.900 survival=0.900 plateau=25
[08-23 00:58:42] [B] B6_bridge iter=193 score=0.858 success=0.900 dwell=0.900 survival=0.900 plateau=27
[08-23 01:00:42] [B] B6_bridge iter=195 score=0.857 success=0.900 dwell=0.900 survival=0.900 plateau=29
[08-23 01:04:42] [B] B6_bridge iter=197 score=0.861 success=0.900 dwell=0.900 survival=0.900 plateau=31
[08-23 01:06:42] [B] B6_bridge iter=199 score=0.952 success=1.000 dwell=1.000 survival=1.000 plateau=33
[08-23 01:06:42] [B] B6_bridge qualified and plateaued; requesting graceful stop at iter=199
[08-23 01:07:21] [B] B6_bridge promoted from peak iter=166.0 score=0.9676775833333334 bundle=C:\Users\JUN\Desktop\airop\Release_260722_plz\artifacts\models\team01\B6_bridge\bundle_000160
[08-23 01:07:21] [B] B7_bridge launch (peak-bundle transfer, cap=300, min=100) <- C:\Users\JUN\Desktop\airop\Release_260722_plz\artifacts\models\team01\B6_bridge\bundle_000160
[08-23 01:53:24] [B] B7_bridge iter=39 score=0.969 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 01:57:24] [B] B7_bridge iter=43 score=0.969 success=1.000 dwell=1.000 survival=1.000 plateau=4
[08-23 02:01:24] [B] B7_bridge iter=47 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=8
[08-23 02:05:24] [B] B7_bridge iter=51 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=12
[08-23 02:09:25] [B] B7_bridge iter=55 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=16
[08-23 02:15:25] [B] B7_bridge iter=59 score=0.957 success=1.000 dwell=1.000 survival=1.000 plateau=20
[08-23 02:19:25] [B] B7_bridge iter=63 score=0.956 success=1.000 dwell=1.000 survival=1.000 plateau=24
[08-23 02:25:25] [B] B7_bridge iter=67 score=0.955 success=1.000 dwell=1.000 survival=1.000 plateau=28
[08-23 02:29:26] [B] B7_bridge iter=71 score=0.956 success=1.000 dwell=1.000 survival=1.000 plateau=32
[08-23 02:35:26] [B] B7_bridge iter=75 score=0.956 success=1.000 dwell=1.000 survival=1.000 plateau=36
[08-23 02:39:26] [B] B7_bridge iter=79 score=0.955 success=1.000 dwell=1.000 survival=1.000 plateau=40
[08-23 02:45:27] [B] B7_bridge iter=83 score=0.949 success=1.000 dwell=1.000 survival=1.000 plateau=44
[08-23 02:49:27] [B] B7_bridge iter=87 score=0.950 success=1.000 dwell=1.000 survival=1.000 plateau=48
[08-23 02:55:27] [B] B7_bridge iter=91 score=0.951 success=1.000 dwell=1.000 survival=1.000 plateau=52
[08-23 02:59:27] [B] B7_bridge iter=95 score=0.947 success=1.000 dwell=1.000 survival=1.000 plateau=56
[08-23 03:05:27] [B] B7_bridge iter=99 score=0.954 success=1.000 dwell=1.000 survival=1.000 plateau=60
[08-23 03:11:28] [B] B7_bridge iter=103 score=0.956 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 03:15:28] [B] B7_bridge iter=107 score=0.955 success=1.000 dwell=1.000 survival=1.000 plateau=4
[08-23 03:21:28] [B] B7_bridge iter=111 score=0.954 success=1.000 dwell=1.000 survival=1.000 plateau=8
[08-23 03:25:28] [B] B7_bridge iter=115 score=0.954 success=1.000 dwell=1.000 survival=1.000 plateau=12
[08-23 03:31:29] [B] B7_bridge iter=119 score=0.955 success=1.000 dwell=1.000 survival=1.000 plateau=16
[08-23 03:35:29] [B] B7_bridge iter=123 score=0.961 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 03:41:29] [B] B7_bridge iter=127 score=0.961 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 03:47:29] [B] B7_bridge iter=131 score=0.961 success=1.000 dwell=1.000 survival=1.000 plateau=4
[08-23 03:51:30] [B] B7_bridge iter=135 score=0.965 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 03:57:30] [B] B7_bridge iter=139 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 04:01:30] [B] B7_bridge iter=143 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 04:07:30] [B] B7_bridge iter=147 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=0
[08-23 04:13:31] [B] B7_bridge iter=151 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=4
[08-23 04:17:31] [B] B7_bridge iter=155 score=0.966 success=1.000 dwell=1.000 survival=1.000 plateau=8
[08-23 04:23:31] [B] B7_bridge iter=159 score=0.965 success=1.000 dwell=1.000 survival=1.000 plateau=12
[08-23 04:29:31] [B] B7_bridge iter=163 score=0.965 success=1.000 dwell=1.000 survival=1.000 plateau=16
[08-23 04:33:32] [B] B7_bridge iter=167 score=0.965 success=1.000 dwell=1.000 survival=1.000 plateau=20
[08-23 04:39:32] [B] B7_bridge iter=171 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=24
[08-23 04:45:32] [B] B7_bridge iter=175 score=0.964 success=1.000 dwell=1.000 survival=1.000 plateau=28
[08-23 04:45:32] [B] B7_bridge qualified and plateaued; requesting graceful stop at iter=175
[08-23 04:46:36] [B] B7_bridge promoted from peak iter=147.0 score=0.9661676250000001 bundle=C:\Users\JUN\Desktop\airop\Release_260722_plz\artifacts\models\team01\B7_bridge\bundle_000140
[08-23 04:46:36] [B] B-series orchestrator finished; final parent=C:\Users\JUN\Desktop\airop\Release_260722_plz\artifacts\models\team01\B7_bridge\bundle_000140
