iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_bridge_entry,ep_reward_bridge_entry_once,ep_reward_bridge_stalemate,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
20,167000.0,87.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,51.16019905853271,0.23949427464604378,-2908.73125,7.356358641118277e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21000,24.20718002319336,n/a,n/a,65.65156102180481,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,168000.0,87.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,46.35405219268799,0.2454758946597576,-2882.7616791992186,7.248281513057009e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22000,25.05477523803711,n/a,n/a,74.95062899589539,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,169000.0,89.0,386.9449874937032,1199.5,0.0,0.5,0.5,0.0,0.0,1132.5881971013175,146.77941261321754,n/a,-43.96340364833333,-0.20694351053333318,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.2674329590816,34.2310930635197,437.53368394390816,11.105631748602097,0.0,n/a,0.0,0.0,13.425070372211739,0.0,50.5,1.0,n/a,57.33198755796673,172.25255213298044,929.9269244996376,84.738742898922,109.85420839735369,0.0,0.0,0.0,-0.16235174983739853,0.8198734819889069,-0.5809933394193649,-0.19304697215557098,0.8652196824550629,0.5034448057413101,0.782817155122757,0.7621462047100067,0.8167886904761905,n/a,n/a,n/a,n/a,n/a,n/a,45.81787466430664,0.24599872383475305,-2883.245763671875,7.141832903471368e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23000,25.214603424072266,n/a,n/a,66.60375547409058,-2.762446970028934,7.552537092000011,4.038377807654963,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,0.0,0.0,0.0,0.0,0.0,5.721454635611894,0.0,0.0,-5.9975000000000716,-50.0,0.0
23,170000.0,90.0,-559.9748736959655,2000.0,0.0,0.0,1.0,0.0,0.0,1208.492292015914,57.44440995131606,n/a,-34.65944761140905,-2.4957557098666663,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.825734286744876,9.086171114805959,-190.5623972992787,13.172171847226423,0.0,n/a,0.0,0.0,-33.122391544455425,0.0,147.0,3.0,n/a,57.57223031681554,170.8339962743702,911.6559884013385,27.54329483056244,113.16129483056251,0.0,0.0,0.0,-0.32062414288520813,0.8955995440483093,-0.5745487213134766,0.06966392695903778,0.8017681241035461,0.4097870886325836,0.8021010756492615,0.9813656210899353,0.8225,n/a,n/a,n/a,n/a,n/a,n/a,49.365036056518555,0.2610041848421097,-2896.009051269531,7.0364785105994084e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24000,25.374317169189453,n/a,n/a,69.40167117118835,0.2601710780483386,-21.87858481379992,0.9491232903669031,0.0,0.0,0.0,0.0,0.0,0.0,-301.5,0.0,0.0,0.0,0.0,0.0,0.9503316656519468,0.0,0.0,-10.000000000000163,0.0,0.0
24,171000.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,50.6936979598999,0.24554394179582595,-2924.3605766601563,6.9314241536631015e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25000,25.53476333618164,n/a,n/a,63.23267340660095,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,172000.0,90.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,49.163888641357424,0.25304557806253436,-2944.9440966796874,6.827063980381354e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26000,25.694515228271484,n/a,n/a,70.10455417633057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,173000.0,91.0,439.4432604779217,2000.0,0.0,0.0,1.0,0.0,4.0,966.2695582879796,95.73893879216223,n/a,1.7175879754573935,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.630428507231997,26.189618823948596,382.02402040357777,58.449042867294445,0.0,n/a,0.0,0.0,15.119449697365232,0.0,0.0,4.0,n/a,62.81632938847745,158.77422621813776,979.7810028233959,2.8398044607792055,57.82080446077921,0.0,0.0,0.0,-0.5338539481163025,0.7127727270126343,-0.3129018247127533,0.010668172501027584,0.7093817591667175,0.6432780623435974,0.9230199456214905,0.9828111529350281,0.7815,n/a,n/a,n/a,n/a,n/a,n/a,45.90214925384522,0.2581593419909477,-2913.193362792969,6.725047809595708e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27000,25.85477066040039,n/a,n/a,75.65750455856323,6.41274623987731,-55.159263161099986,8.964819712297905,0.0,0.0,0.0,0.0,0.0,0.0,-33.0,0.0,0.0,0.0,0.0,0.0,13.094809411974298,0.0,0.0,-10.000000000000163,0.0,0.0
27,174000.0,92.0,465.2712289975088,2000.0,0.0,0.0,1.0,0.0,0.0,971.5007035347577,61.73114205566882,n/a,0.0,-3.292493658,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.070038843059093,33.72789899209523,443.1784728434386,44.69076438781128,0.0,n/a,0.0,0.0,21.363984022186592,0.0,186.0,1.0,n/a,57.73419865150808,172.9406299681914,1002.5704386809393,15.195233711299307,93.8592337112993,0.0,0.0,0.0,-0.4398932158946991,0.8880006074905396,-0.331753671169281,0.030154550448060036,0.7643000483512878,0.4099566340446472,0.9234299063682556,0.975106954574585,0.791375,n/a,n/a,n/a,n/a,n/a,n/a,44.68735679626465,0.34246293181180953,-2908.0989189453126,6.626128289099142e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28000,26.014522552490234,n/a,n/a,70.55970668792725,5.844358115493383,-13.065665975699996,14.486083112810052,0.0,0.0,0.0,0.0,0.0,0.0,-99.0,0.0,0.0,0.0,0.0,0.0,14.267788314314428,0.0,0.0,-10.000000000000163,0.0,0.0
28,175000.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,46.22330392456055,0.34905127316713336,-2928.3373427734373,6.528170834826597e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29000,26.174427032470703,n/a,n/a,65.40770244598389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,176000.0,92.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,44.629118576049805,0.3520882534980774,-2942.8658354492186,6.430421793083951e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30000,26.334644317626953,n/a,n/a,70.10764741897583,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,177000.0,93.0,424.3145236226257,2000.0,0.0,0.0,1.0,0.0,0.0,1330.488489385967,71.10583018341397,n/a,-7.280562215399894,-0.0837949039999998,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.38780751759551,47.87381181645304,382.3161126859305,75.45090947903655,0.0,n/a,0.0,0.0,4.02920270198816,0.0,32.0,4.0,n/a,41.666585236185945,169.75927493659452,1069.99454893827,14.425684493794991,0.27831550620500245,0.0,0.0,0.0,-0.2608947157859802,0.7942982912063599,-0.20082643628120422,0.23840542137622833,0.8247165679931641,0.5688459873199463,0.9634844660758972,0.9584655165672302,0.797125,n/a,n/a,n/a,n/a,n/a,n/a,41.08862559890747,0.3541457172036171,-2927.339913574219,6.334918325592298e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31000,26.49447250366211,n/a,n/a,76.60844802856445,3.0203846905756633,-26.31280664519985,2.5579831398496338,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,0.0,0.0,0.0,0.0,0.0,3.3554753557987262,0.0,0.0,-10.000000000000163,0.0,0.0
31,178000.0,94.0,550.1816778065074,2000.0,0.0,0.0,1.0,0.0,0.0,1088.7304613421275,30.217204046599704,n/a,0.0,-5.774897778933334,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55679573399677,0.17297682988451574,569.5053604292572,23.385863166911257,0.0,n/a,0.0,0.0,-10.42329141266215,0.0,400.0,4.0,n/a,26.28362127037059,163.2165476964244,997.361129839754,34.57354957279611,31.2654504272039,0.0,0.0,0.0,-0.16458101570606232,0.9523903131484985,-0.40316101908683777,0.2325248122215271,0.8574900031089783,0.28113576769828796,0.8988422155380249,0.9523130655288696,0.805625,n/a,n/a,n/a,n/a,n/a,n/a,40.749952674865725,0.35778036761283877,-2929.4441723632813,6.241505578145734e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32000,26.654109954833984,n/a,n/a,70.45842480659485,3.884345869827106,-31.264003653299916,0.05204020658510993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08648841494225787,0.0,0.0,-10.000000000000163,0.0,0.0
32,179000.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,39.63364574813843,0.35664225220680235,-2931.246854980469,6.1491017549997195e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33000,26.814632415771484,n/a,n/a,65.45660424232483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,180000.0,94.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,39.75172626495361,0.36753095060586927,-2949.9523603515627,6.0577469739655494e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34000,26.974384307861328,n/a,n/a,72.57270979881287,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,181000.0,95.0,129.9213020433742,2000.0,0.0,0.0,1.0,0.0,0.0,1341.420545028872,98.61628608212642,n/a,-16.45717172547608,-5.494469666666665,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.839766470222928,7.7957762121015906,273.3328249952119,18.53036495016431,0.0,n/a,0.0,0.0,-59.56250003815075,0.0,301.0,3.0,n/a,32.237701145732466,170.18001004658248,1095.5942695062358,1.3490556495301778,93.70905564953019,0.0,0.0,0.0,-0.2747657597064972,0.7976815700531006,-0.521552324295044,0.11147163063287735,0.8301796317100525,0.5598945021629333,0.8316710591316223,0.9835308194160461,0.798,n/a,n/a,n/a,n/a,n/a,n/a,40.45494938659668,0.3781369411945343,-2961.6301787109373,5.966960571640812e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35000,27.13467788696289,n/a,n/a,74.85758948326111,-1.454909631996183,-29.788164230699863,0.07190848989811807,0.0,0.0,0.0,0.0,0.0,0.0,-57.0,0.0,0.0,0.0,0.0,0.0,0.10787621876461291,0.0,0.0,-10.000000000000163,0.0,0.0
35,182000.0,96.0,-21.591993959347903,2000.0,0.0,0.0,1.0,0.0,0.0,1181.0827371057371,94.73319686890582,n/a,0.0,-1.8749361530666675,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.83046981337029,3.7302102707129094,107.4685742904411,21.880892240107364,0.0,n/a,0.0,0.0,-24.180466656211266,0.0,106.0,2.0,n/a,49.98816216710066,169.6275742397891,934.1415841475323,10.40179572851237,166.43179572851238,0.0,0.0,0.0,-0.3392467200756073,0.8757040500640869,-0.5796587467193604,0.1523449718952179,0.7805671095848083,0.4469923675060272,0.8002389073371887,0.9736339449882507,0.80325,n/a,n/a,n/a,n/a,n/a,n/a,41.59245168304443,0.38204215788841245,-2974.179320800781,5.877544069335272e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36000,27.294429779052734,n/a,n/a,72.8998670578003,5.852687277797843,-16.787579878800038,1.4534052827318773,0.0,0.0,0.0,0.0,0.0,0.0,-121.5,0.0,0.0,0.0,0.0,0.0,1.5347495535687776,0.0,0.0,-10.000000000000163,0.0,0.0
36,183000.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,40.402445774078366,0.3856130982041359,-2980.530520996094,5.78925215813797e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37000,27.454334259033203,n/a,n/a,65.09302401542664,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,184000.0,96.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,37.52714992523193,0.40052823615074157,-2961.1176796875,5.703253540559672e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38000,27.614513397216797,n/a,n/a,70.73050904273987,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,185000.0,97.0,1061.934554960061,2000.0,0.0,0.0,1.0,0.0,6.0,921.7491303206757,286.4682771907171,n/a,0.7593722603177719,-0.18309531346666647,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.91465249729828,49.95552585621828,905.4257566580302,59.7711485732746,0.0,n/a,0.0,0.0,13.49979901405535,0.0,51.0,5.0,n/a,41.16681906405352,178.8379264520328,878.5027171309681,16.116069637535418,25.881069637535425,0.0,0.0,0.0,-0.20450034737586975,0.7871547341346741,-0.5961096286773682,0.42510712146759033,0.804604709148407,0.5514386892318726,0.760337769985199,0.896554708480835,0.733625,n/a,n/a,n/a,n/a,n/a,n/a,34.92107975769043,0.3834419471025467,-2952.79008984375,5.619332748210581e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39000,27.774341583251953,n/a,n/a,77.08794093132019,2.358350926306376,-12.84066608220012,7.166690584275837,0.0,0.0,0.0,0.0,0.0,0.0,-10.5,0.0,0.0,0.0,0.0,0.0,16.607019985933757,0.0,0.0,-10.000000000000163,0.0,0.0
39,186000.0,98.0,6.497513709299031,2000.0,0.0,0.0,1.0,0.0,0.0,897.3652570580127,45.78180287499813,n/a,-14.365676200239688,-0.6670216585333332,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.690831969857946,10.328917827255337,209.4085690110222,-30.02474841636161,0.0,n/a,0.0,0.0,13.599399701713763,0.0,75.0,5.0,n/a,21.09292218572226,167.82743370287204,806.2139585837956,84.25289235224432,177.88189235224434,0.0,0.0,0.0,-0.33020955324172974,0.8521327972412109,-0.04724285751581192,-0.012519683688879013,0.8036769032478333,0.48804596066474915,0.9686417579650879,0.9791635870933533,0.784625,n/a,n/a,n/a,n/a,n/a,n/a,35.787026008605956,0.33588780903816223,-2968.846497558594,5.536335971555672e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40000,27.93405532836914,n/a,n/a,75.00256848335266,-10.618870067417797,-29.405248269600015,5.886900897975433,0.0,0.0,0.0,0.0,0.0,0.0,-154.5,0.0,0.0,0.0,0.0,0.0,5.164458913627668,0.0,0.0,-10.000000000000163,0.0,0.0
40,187000.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,35.71946709442139,0.3256185692548752,-2996.3467905273437,5.453281984955538e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,41000,28.094501495361328,n/a,n/a,65.6148419380188,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,188000.0,98.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,33.82995146179199,0.323072744846344,-2991.4176635742188,5.371681404540141e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42000,28.254253387451172,n/a,n/a,70.63525915145874,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,189000.0,99.0,1344.9562830476123,2000.0,0.0,0.0,1.0,0.0,18.0,1190.1911845307643,182.43957675738946,n/a,5.819200366998631,-3.555602592399999,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.26842807014876,186.18459048313107,946.1813786111813,56.409853837092804,0.0,n/a,0.0,0.0,-0.21878314403384702,0.0,222.0,4.0,n/a,27.118781193032063,167.74563354189033,884.423837601081,10.999066422767106,40.51893357723292,0.0,0.0,0.0,-0.2518064081668854,0.6362178921699524,-0.3351651430130005,0.4317344129085541,0.8326431512832642,0.6751276850700378,0.9183065295219421,0.8823544383049011,0.713875,n/a,n/a,n/a,n/a,n/a,n/a,33.132616115570066,0.3349867230653763,-2981.557564453125,5.2919719619239915e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43000,28.414356231689453,n/a,n/a,76.59731888771057,2.29109035784363,-44.13362648459987,22.657157716607397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.05259582562333,0.0,0.0,-10.000000000000163,0.0,0.0
43,190000.0,100.0,38.73941069364336,2000.0,0.0,0.0,1.0,0.0,0.0,938.2280909599452,91.83575321253109,n/a,-2.1875136924275043,-2.2421059837333317,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.798037084784493,8.220728592558986,163.1974496668935,33.57221681443341,0.0,n/a,0.0,0.0,0.7579527591337633,0.0,171.0,6.0,n/a,37.63243103499772,173.84233630679725,1521.832277640678,49.83142625676093,47.16342625676094,0.0,0.0,0.0,-0.45165905356407166,0.8479851484298706,-0.4916285276412964,-0.04779293015599251,0.7381592988967896,0.5020601749420166,0.8507925868034363,0.9795158505439758,0.812875,n/a,n/a,n/a,n/a,n/a,n/a,34.299737548828126,0.3220242211818695,-3003.7585849609377,5.213440375882783e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44000,29.824153900146484,n/a,n/a,74.29068398475647,-2.0415684574843658,-63.60488294159981,2.430042706826001,0.0,0.0,0.0,0.0,0.0,0.0,-100.5,0.0,0.0,0.0,0.0,0.0,3.3390541442589217,0.0,0.0,-10.000000000000163,0.0,0.0
44,191000.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,34.12617170333862,0.3184629420042038,-3025.9460991210935,5.134970301696739e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45000,29.98398208618164,n/a,n/a,65.45283317565918,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,192000.0,100.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,31.73349118423462,0.3194507533609867,-3029.5383286132815,5.057859613771143e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46000,30.144275665283203,n/a,n/a,72.76391434669495,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,193000.0,101.0,963.4247152837723,2000.0,0.0,0.0,1.0,0.0,2.0,1127.2094644217325,173.74262047491473,n/a,0.33122788661546815,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.33200947019505,46.49427685204012,825.1477375222696,35.228870701082094,0.0,n/a,0.0,0.0,21.262914907629845,0.0,0.0,5.0,n/a,39.803121858086044,178.82924374506075,1092.6838736711431,108.51187555036432,33.152875550364314,0.0,0.0,0.0,-0.1664908081293106,0.7484263181686401,-0.46976685523986816,0.4425564706325531,0.8310245275497437,0.6184919476509094,0.8473206758499146,0.880615770816803,0.755125,n/a,n/a,n/a,n/a,n/a,n/a,30.228515003204347,0.31771308127045633,-3035.33119140625,4.982275308066164e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47000,30.304065704345703,n/a,n/a,77.60204267501831,-5.557292340166739,8.803116235800031,2.0117249813536664,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,0.0,0.0,0.0,0.0,0.0,7.3701290669493655,0.0,0.0,-10.000000000000163,0.0,0.0
