iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_bridge_entry,ep_reward_bridge_entry_once,ep_reward_bridge_stalemate,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_incoming_damage,ep_reward_incoming_threat,ep_reward_incoming_warning,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
10,11000.0,5.0,1886.506358186695,2000.0,0.0,0.0,1.0,0.0,0.0,1612.4474684296633,195.5039189439118,n/a,0.0,-2.3277000519999973,n/a,n/a,-5.0,0.0,0.0,0.0,0.0,0.0,0.0,61.22968305875313,59.37879391045318,1139.5343473259272,85.21827529598613,0.0,n/a,0.0,0.0,70.83561569439703,0.0,34.0,4.0,n/a,3.9724234522445183,172.7075018717461,4413.23507739391,10.812394539203403,4.429394539203389,0.0,0.0,0.0,0.01674574613571167,0.5327188968658447,-0.13203929364681244,0.7491522431373596,0.8818411827087402,0.8082454204559326,0.9629594683647156,0.6544886231422424,0.78475,-79.02326944732665,n/a,n/a,n/a,n/a,n/a,-79.02326944732665,0.42990789473056795,-2075.509525634766,8.76721071654174e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11000,22.607677459716797,n/a,n/a,77.82994174957275,-1.6161760598482966,0.0,4.3073887865356895,471.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.376347458913294,0.0,6.322477685375918,0.0,0.0,-10.000000000000163,0.0,0.0
11,12000.0,6.0,3117.7355281030746,2000.0,0.0,0.0,1.0,0.0,16.0,1290.9691944926794,227.78361168197048,n/a,1.4233277661992696,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,240.75043830002258,841.2485038808184,1334.2466286032923,87.85852681526352,0.0,n/a,0.0,0.0,57.807151693919984,0.0,0.0,1.0,n/a,4.600455301780936,175.0843000017764,2879.941450956065,8.788383648318478,19.63861635168153,0.0,0.0,0.0,-0.06161337345838547,0.7319715619087219,-0.1773783564567566,0.5970199108123779,0.8270518183708191,0.5547759532928467,0.9432150721549988,0.699381411075592,0.578125,-77.07487776184082,n/a,n/a,n/a,n/a,n/a,-77.07487776184082,0.47879489821195603,-2124.0388859863283,8.639823796329438e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12000,22.76742935180664,n/a,n/a,82.44050407409668,-0.5024812178228801,0.0,44.59045335752914,421.25,12.0,-2.2499999999999996,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,-3.5976924615649466,0.0,80.91067136536931,0.0,0.0,-10.000000000000163,0.0,0.0
12,13000.0,7.0,-555.165854018827,805.0,0.0,0.0,0.0,1.0,0.0,1651.0258200872297,214.67686376656334,n/a,-3.91022681799148,-103.19002855200003,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3067745089459954,4.718459900289679,-162.7751936900498,19.953723919054244,0.0,n/a,0.0,0.0,-48.11007024435671,0.0,70.0,2.0,n/a,7.929479601999736,177.43756022380043,3076.515204671771,61.11590279547711,68.36409720452289,0.0,0.0,0.0,0.006906115449965,0.8953885436058044,0.2751516103744507,0.29905030131340027,0.8788703680038452,0.4307587146759033,0.9521235227584839,0.9378796219825745,0.822360248447205,-68.0193967666626,n/a,n/a,n/a,n/a,n/a,-68.0193967666626,0.5056395289301873,-2259.2687600097656,8.508768582032645e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13000,22.92733383178711,n/a,n/a,64.11425352096558,-8.236094819160865,0.0,0.0,64.5,12.0,-6.0000000000000036,0.0,0.0,0.0,-166.5,0.0,0.0,0.0,0.0,-5.213635757321973,-8.799999999999999,-12.091350581017364,0.0,0.0,-32.79321188521874,0.0,-4.024999999999936,-100.0,0.0
13,14000.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-67.44223471832275,n/a,n/a,n/a,n/a,n/a,-67.44223471832275,0.5838798161745071,-2286.599170410156,8.376659699933953e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14000,23.08755111694336,n/a,n/a,72.46261262893677,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,15000.0,7.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-68.19473518371582,n/a,n/a,n/a,n/a,n/a,-68.19473518371582,0.571503145635128,-2332.2298022460936,8.247868290709448e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15000,23.247379302978516,n/a,n/a,77.68717575073242,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,16000.0,8.0,1146.6021091824834,2000.0,0.0,0.0,1.0,0.0,0.0,1512.5099904798496,133.158495029456,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.6030096749501,48.03958487361333,699.2750934316296,48.068260309806455,0.0,n/a,0.0,0.0,65.79806841916616,0.0,0.0,2.0,n/a,5.919010828289724,176.3259804271597,3143.608760446295,14.51413356957637,87.28313356957636,0.0,0.0,0.0,-0.25798866152763367,0.6928932666778564,-0.24660097062587738,0.6137015223503113,0.8659776449203491,0.6785677671432495,0.9520177245140076,0.7787522077560425,0.817,-65.669905418396,n/a,n/a,n/a,n/a,n/a,-65.669905418396,0.47582234728336337,-2327.9142734375,8.122197263219278e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16000,23.407054901123047,n/a,n/a,90.61699056625366,-0.18907095599363213,0.0,0.0,269.25,12.0,-17.85000000000001,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.3928365706916974,0.0,0.0,0.0,0.0,-10.000000000000163,0.0,0.0
16,17000.0,9.0,2939.774395207275,2000.0,0.0,0.0,1.0,0.0,5.0,649.3303106682131,71.70263257654625,n/a,5.5462272402050194,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.63539623396383,492.58260310700155,1238.227260967025,83.6389007604246,0.0,n/a,0.0,0.0,89.9321770365373,0.0,0.0,0.0,n/a,9.84003403043992,173.37583941593277,3338.1860552750154,14.389947435537133,30.989947435537143,0.0,0.0,0.0,-0.186062291264534,0.7684268355369568,-0.583757758140564,0.646072268486023,0.8228105902671814,0.5298321843147278,0.8013986349105835,0.7499163150787354,0.66225,-62.851043495178224,n/a,n/a,n/a,n/a,n/a,-62.851043495178224,0.47851433539390564,-2341.6858359375,7.999805215149536e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17000,23.56753921508789,n/a,n/a,67.27431058883667,-0.35676520377693965,0.0,225.0730046717958,406.0,12.0,-4.5,0.0,0.0,0.0,-3.0,0.0,0.0,12.0,0.0,-6.689595735406927,-7.999999999999999,-10.47137534233839,0.0,232.15656147181673,0.0,0.0,-10.000000000000163,0.0,0.0
17,18000.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-60.81174951934815,n/a,n/a,n/a,n/a,n/a,-60.81174951934815,0.47921286076307296,-2349.35401953125,7.878904421886546e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18000,23.727291107177734,n/a,n/a,71.03716731071472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,19000.0,9.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,-61.506798362731935,n/a,n/a,n/a,n/a,n/a,-61.506798362731935,0.38531052237749097,-2372.3142470703124,7.760509699437535e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19000,23.887584686279297,n/a,n/a,76.2856810092926,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,20000.0,10.0,1679.4527247658177,2000.0,0.0,0.0,1.0,0.0,0.0,2078.329992660914,268.5136593267548,n/a,0.0,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.49116000277925,110.30632187921825,1300.8878844993178,4.952634628146577,0.0,n/a,0.0,0.0,-24.305791035957895,0.0,0.0,1.0,n/a,3.1726962182157803,170.18682976877568,3104.932951449244,42.21104790344733,98.15395209655267,0.0,0.0,0.0,0.3506467640399933,0.6648668646812439,-0.5187727808952332,0.8285761475563049,0.7941910028457642,0.6597648859024048,0.8425928950309753,0.5522876977920532,0.794375,-62.935255310058594,n/a,n/a,n/a,n/a,n/a,-62.935255310058594,0.4118660672903061,-2388.9090229492185,7.643288645340363e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20000,24.04733657836914,n/a,n/a,91.53762984275818,-10.755754617306588,0.0,0.8783047119274713,242.0,12.0,-5.100000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0323032503570182,0.0,1.1302679480188715,0.0,0.0,-10.000000000000163,0.0,0.0
