iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
10,11000.0,4.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-20.748327295303344,0.3597571297287941,-2834.8667646484373,8.722601838599075e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11000,22.607677459716797,n/a,n/a,70.15377831459045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
11,12000.0,6.0,2236.767969274246,2000.0,0.0,0.0,1.0,0.0,3.0,1442.502682699843,475.27743193785886,n/a,0.23376220604827033,-0.2744385152666663,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.21245427362065,122.7902273922739,1920.6073356507582,80.72286724674477,0.0,n/a,0.0,0.0,-7.42580453409824,0.0,66.5,1.5,n/a,73.67348156909432,106.32257045667055,698.7119681707775,21.322753445625754,20.467246554374242,0.0,0.0,0.0,0.022880840580910444,0.8535553812980652,-0.4332797974348068,0.7482069432735443,0.8774809241294861,0.461474671959877,0.8588651418685913,0.6292250752449036,0.7760625,n/a,n/a,n/a,n/a,n/a,n/a,-25.927541147232056,0.32891203144192693,-2801.9650888671877,8.59596426562348e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12000,22.76742935180664,n/a,n/a,78.81814455986023,7.3529231194758475,31.165575770849863,3.13918095595797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.243885707914836,0.0,0.0,-10.000000000000163,0.0,0.0
12,13000.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-24.54894213294983,0.3259047634601593,-2833.5377333984375,8.469697839245782e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13000,22.92733383178711,n/a,n/a,60.7919499874115,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,14000.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-21.050724540710448,0.34960535246133806,-2853.0606586914064,8.344711655809078e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14000,23.08755111694336,n/a,n/a,64.83728694915771,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
14,15000.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-22.794864542007446,0.3164467180371284,-2855.857597167969,8.22008348404779e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15000,23.247379302978516,n/a,n/a,72.70568895339966,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
15,16000.0,8.0,1272.9748197442725,2000.0,0.0,0.0,1.0,0.0,0.0,1747.3298657360024,367.64365639420186,n/a,0.0,-16.32337175546667,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.48676603361667,24.24986736866474,1214.7408463817092,71.9687858667239,0.0,n/a,0.0,0.0,-30.770203663546067,0.0,524.0,1.5,n/a,91.24186980878486,96.68000265480578,682.3660582080178,10.064119846009582,32.75611984600959,0.0,0.0,0.0,-0.051674460992217064,0.6952999830245972,-0.4501834362745285,0.5892336666584015,0.8769879639148712,0.6705887317657471,0.8780691027641296,0.7630455791950226,0.769875,n/a,n/a,n/a,n/a,n/a,n/a,-25.978936109542847,0.30132365855574605,-2860.1846240234377,8.098072743450757e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16000,23.407054901123047,n/a,n/a,82.74334931373596,9.93783444424798,-23.778701942549997,2.438032487081437,0.0,0.0,0.0,-9.600000000000001,0.0,0.0,0.0,0.0,0.0,3.734259219798066,-0.10929469598437548,0.0,-10.000000000000163,0.0,0.0
16,17000.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-23.50378422164917,0.2903839926123619,-2882.0159833984376,7.97719316688017e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17000,23.56753921508789,n/a,n/a,60.71703767776489,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
17,18000.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-23.937007513046265,0.3055455161631107,-2856.803932128906,7.858408613174106e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18000,23.727291107177734,n/a,n/a,65.18031144142151,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
18,19000.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-24.114039644241334,0.30001370736956595,-2851.949024902344,7.74263686798804e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19000,23.887584686279297,n/a,n/a,71.70957374572754,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
19,20000.0,10.0,1743.8119716304527,2000.0,0.0,0.0,1.0,0.0,0.0,1355.5009125488364,303.2305730975302,n/a,-8.128891637177214,-0.25726765799999957,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.95865144840394,107.85746970166501,1444.3119265238777,120.96219540059977,0.0,n/a,0.0,0.0,-4.69087320627958,0.0,48.0,4.0,n/a,140.4667258514579,122.40559447668338,683.8566217535787,15.171859403738523,98.73224744007824,0.0,0.0,0.0,0.003311087377369404,0.9066660106182098,-0.4544917941093445,0.7352137863636017,0.8671435713768005,0.3828899413347244,0.871157705783844,0.6656372547149658,0.8104375,n/a,n/a,n/a,n/a,n/a,n/a,-25.993894859313965,0.29079944324493406,-2841.3006171875,7.628880929587467e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20000,24.04733657836914,n/a,n/a,81.40450143814087,14.1829518099238,17.10851514944994,14.745318230807086,0.0,0.0,0.0,-28.800000000000047,0.0,0.0,0.0,0.0,0.0,16.561975867201085,0.0,0.0,-10.000000000000163,0.0,0.0
20,21000.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-26.770406509399415,0.2958620672821999,-2838.0387065429686,7.516461312661704e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21000,24.20724105834961,n/a,n/a,60.073302030563354,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,22000.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-27.304401485443115,0.29979101407527925,-2823.1614404296874,7.405705367091286e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22000,25.05483627319336,n/a,n/a,67.18660354614258,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,23000.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-30.13611866378784,0.3230403710305691,-2791.2955825195313,7.297010559341288e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23000,25.214664459228516,n/a,n/a,72.23802781105042,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,24000.0,12.0,2469.2808868913844,2000.0,0.0,0.0,1.0,0.0,10.0,1164.852757179804,296.91222099398243,n/a,2.6550344374505044,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.15419141804901,181.69617212872123,2116.5622144284657,39.030940973512344,0.0,n/a,0.0,0.0,-25.534916910255824,0.0,0.0,3.0,n/a,68.589187894761,54.63592452056156,527.7795359046023,33.505655039161496,36.36937682151668,0.0,0.0,0.0,0.038259518798440695,0.8655213713645935,-0.30194978415966034,0.7347260117530823,0.8209593296051025,0.4357050508260727,0.9134612381458282,0.6538620591163635,0.7454375,n/a,n/a,n/a,n/a,n/a,n/a,-32.4738314704895,0.30629624977707864,-2801.705193847656,7.189902969003015e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24000,25.374378204345703,n/a,n/a,82.6389045715332,5.773920240898507,7.332318192599995,22.48380729209469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.12720468987497,0.0,0.0,-10.000000000000163,0.0,0.0
24,25000.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-32.47055852508545,0.2940262859761715,-2831.7077524414062,7.083040267389151e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25000,25.53482437133789,n/a,n/a,63.336037158966064,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,26000.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-33.39804711914063,0.30134042164683345,-2818.2362236328127,6.977837181693758e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26000,25.694576263427734,n/a,n/a,67.8703305721283,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,27000.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-35.36688037490845,0.28886816042661667,-2817.9624614257814,6.874777977827762e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27000,25.85483169555664,n/a,n/a,74.47469186782837,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
