iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
10,11000.0,6.0,-359.6475732546509,2000.0,0.0,0.0,1.0,0.0,5.0,1121.4243112097515,179.5913643903943,n/a,-0.6861980686736656,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.873357765257772,61.61326456021247,-213.85139126077712,-37.24746712112363,0.0,n/a,0.0,0.0,3.4768061778548645,0.0,0.0,4.0,n/a,2.8721267121960974,18.992082986545963,678.7442486922781,78.9267870376741,110.9387870376741,0.0,0.0,0.0,-0.13090360164642334,0.8500163555145264,0.24395455420017242,0.03753636032342911,0.8673398494720459,0.5067101716995239,0.9537022709846497,0.9726669788360596,0.812375,n/a,n/a,n/a,n/a,n/a,n/a,8.700689844369888,0.2893297031223774,-2189.811598388672,8.713561343029142e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,11000,22.607677459716797,n/a,n/a,64.64603066444397,-7.580439429011109,0.0,30.44786184150433,0.0,0.0,0.0,-235.5,0.0,0.0,0.0,0.0,0.0,30.806632280106236,0.0,0.0,-10.000000000000163,0.0,0.0
11,12000.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,1.6037159504294396,0.2820738678574562,-2086.551848876953,8.586521971665206e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,12000,22.76742935180664,n/a,n/a,62.04358458518982,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
12,13000.0,6.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,0.35170943546295164,0.26909950891137124,-2059.101776611328,8.463194681098685e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13000,22.92733383178711,n/a,n/a,68.57307243347168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
13,14000.0,7.0,2699.9102628149417,1812.0,1.0,0.0,0.0,0.0,54.0,284.912384710157,33.13858921048062,n/a,60.22845461545473,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,247.02481351912505,870.1760605374383,906.0,-0.8334553788213142,0.0,n/a,0.0,0.0,25.27104091886659,0.0,0.0,2.0,n/a,10.309581192061252,0.4119530696578707,855.5186330183362,0.3501737534258768,15.405173753425883,0.0,0.0,0.0,-0.15569931268692017,0.8426626324653625,-0.9093983769416809,0.8360317945480347,0.7922946810722351,0.4064036011695862,0.3785059154033661,0.5099170207977295,0.6334161147902869,n/a,n/a,n/a,n/a,n/a,n/a,-1.1246408811211586,0.28290092447400095,-2003.125210205078,8.341943461346091e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,14000,23.08755111694336,n/a,n/a,69.3864266872406,0.918625378732122,0.0,162.17881223868272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.005910985464,0.0,0.0,-9.060000000000016,100.0,0.0
14,15000.0,8.0,1389.1145104953744,2000.0,0.0,0.0,1.0,0.0,8.0,1049.3442727672239,505.1826876457265,n/a,4.496892499638036,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.90440010716443,180.8821675600438,996.9779211164935,-1.18954812884115,0.0,n/a,0.0,0.0,-18.848514871263077,0.0,0.0,0.0,n/a,19.483785337792845,15.415343665370171,676.9224000066347,3.3411746586085664,47.37082534139146,0.0,0.0,0.0,0.06814970821142197,0.7767459750175476,-0.9108059406280518,0.7973591685295105,0.8539988994598389,0.5909153819084167,0.381814181804657,0.5638848543167114,0.7415,n/a,n/a,n/a,n/a,n/a,n/a,-4.121470414668321,0.27486684516072274,-1957.3854919433593,8.223186789109605e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15000,23.247379302978516,n/a,n/a,64.54462695121765,2.1402318893555625,0.0,50.74399085196967,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.00696947081481,0.0,0.0,-10.000000000000163,0.0,0.0
15,16000.0,8.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-7.9708742631673815,0.25442889213562014,-1920.6187807617187,8.1064475562016e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,16000,23.407054901123047,n/a,n/a,64.81524658203125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
16,17000.0,9.0,2403.805207325333,1397.0,1.0,0.0,0.0,0.0,21.0,288.0453662318261,57.820960798965245,n/a,63.944287659918686,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.83940997029526,853.437751117146,698.5,7.635754641875325,0.0,n/a,0.0,0.0,30.469456077684132,0.0,0.0,5.0,n/a,20.540163740240967,22.84756592680997,924.4444305047564,0.09213627660051728,11.742136276600506,0.0,0.0,0.0,-0.153253972530365,0.8153850436210632,-0.7831352949142456,0.8361072540283203,0.7796135544776917,0.434505820274353,0.5965341925621033,0.4446307122707367,0.5529706513958482,n/a,n/a,n/a,n/a,n/a,n/a,-11.04313746714592,0.2572617365717888,-1930.827951904297,7.98952978948364e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,17000,23.56753921508789,n/a,n/a,64.63328814506531,2.828164503692844,0.0,113.08352198896532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,330.05186136575736,0.0,0.0,-6.984999999999873,100.0,0.0
17,18000.0,10.0,2865.9906081328686,1711.0,1.0,0.0,0.0,0.0,45.0,208.45940945730692,71.33571901410765,n/a,65.62147079157937,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.53131017661326,1084.602933843961,855.5,4.42067016528239,0.0,n/a,0.0,0.0,15.404665929317064,0.0,0.0,2.0,n/a,15.711842536238475,25.429845297169827,615.2823911692328,0.4310213097690974,17.854978690230894,0.0,0.0,0.0,-0.1646946519613266,0.8132956624031067,-0.9674955606460571,0.7852994799613953,0.7634426951408386,0.4295079708099365,0.24160189926624298,0.5168789029121399,0.5298071303331385,n/a,n/a,n/a,n/a,n/a,n/a,-12.614818665981293,0.2521017153263092,-1900.3102211914063,7.873577675127308e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,18000,23.727291107177734,n/a,n/a,66.78910565376282,1.7722162043114875,0.0,100.84336946753022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,371.84897155427757,0.0,0.0,-8.554999999999938,100.0,0.0
18,19000.0,11.0,2147.2951812903807,1063.0,1.0,0.0,0.0,0.0,23.0,229.4030284809061,92.16140239051545,n/a,61.57288639706185,0.0,n/a,n/a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.72149247625424,851.4547729437902,531.5,2.2344893598160738,0.0,n/a,0.0,0.0,11.90327903082311,0.0,0.0,0.0,n/a,1.822054898051033,7.120146797333602,565.995652464231,1.2460913647257257,18.783908635274273,0.0,0.0,0.0,-0.21632973849773407,0.7910188436508179,-0.9217336177825928,0.7223666310310364,0.7450592517852783,0.4142396152019501,0.3724594712257385,0.5843511819839478,0.45719661335841955,n/a,n/a,n/a,n/a,n/a,n/a,-17.115654850006102,0.2587744455635548,-1845.2479267578126,7.76002371640061e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,19000,23.887584686279297,n/a,n/a,58.209256649017334,1.3594062165331393,0.0,98.5908161071115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,310.2730387589897,0.0,0.0,-5.314999999999909,100.0,0.0
19,20000.0,11.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-21.713999488830567,0.24783217060565949,-1793.8178842773436,7.649847959328326e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20000,24.04733657836914,n/a,n/a,63.78188681602478,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
