iter,sampled_steps,episodes,reward_mean,ep_len_mean,win_rate,loss_rate,timeout_rate,crash_rate,ep_wez_steps,ep_mean_distance,ep_min_distance,ep_reward_pursuit,ep_reward_damage,ep_reward_safety,ep_reward_energy_throttle,ep_reward_survival,ep_reward_merge_cross,ep_reward_merge_handoff,ep_reward_merge_handoff_once,ep_reward_merge_turnin,ep_reward_reacquire_turnin,ep_reward_merge_stalemate,ep_reward_attack_band,ep_reward_front_hold,ep_reward_aim_hold,ep_reward_angle_advantage,ep_reward_angle_advantage_progress,ep_reward_cutin_success,ep_reward_cutin_control,ep_reward_terminal_angle_gain,ep_reward_terminal_ata_gain,ep_reward_range_progress,ep_reward_lost,ep_altitude_penalty_steps,initial_scenario_index,initial_alpha_deg,initial_ata_deg,initial_aa_deg,initial_distance_m,final_ata_deg,final_aa_deg,headon_guard_fail,cutin_handback_success,bt_preroll_detected,action_roll_mean,action_pitch_mean,action_rudder_mean,action_throttle_mean,action_roll_std,action_pitch_std,action_rudder_std,action_throttle_std,action_sat_rate,policy_loss,vf_loss,entropy,kl,clip_frac,explained_var,actor_loss,critic_loss,alpha_loss,alpha,target_entropy,curriculum_actor_frozen,curriculum_fresh_steps,curriculum_actor_update_applied,curriculum_learner_updates,curriculum_actor_anchor_mse,curriculum_actor_anchor_loss,curriculum_gunline_fraction,curriculum_actor_anchor_fraction,curriculum_residual_gate_fraction,curriculum_residual_mean_abs_delta,curriculum_counter_rate_fraction,curriculum_counter_rate_logit_error,curriculum_counter_rate_logit_loss,replay_buffer_size,replay_buffer_memory_mb,env_steps_per_sec,learner_steps_per_sec,iteration_time_s,ep_reward_alignment_progress,ep_reward_alt_advantage,ep_reward_attack_funnel,ep_reward_bridge_entry,ep_reward_bridge_entry_once,ep_reward_bridge_stalemate,ep_reward_close_overspeed,ep_reward_cutin_tail_hold,ep_reward_cutin_tail_hold_progress,ep_reward_danger_exposure,ep_reward_escape_opening,ep_reward_far_range,ep_reward_first_blood,ep_reward_gun_window,ep_reward_overshoot,ep_reward_phase_gate,ep_reward_projected_deck_risk,ep_reward_reacquire,ep_reward_step,ep_reward_terminal,ep_reward_terminal_cone
20,21000.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-102.09624224853516,0.24617617681622506,-1802.3847561035157,7.560805715002061e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21000,24.20724105834961,n/a,n/a,55.370047092437744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
21,22000.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-102.62929998779296,0.25114155501127244,-1778.9276193847656,7.450542057995335e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,22000,25.05483627319336,n/a,n/a,61.059988498687744,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
22,23000.0,10.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-104.52310395812988,0.24680281168222426,-1758.0397028808593,7.342704833718016e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,23000,25.214664459228516,n/a,n/a,61.014689683914185,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
23,24000.0,12.0,2998.6709459897593,2000.0,0.0,0.0,1.0,0.0,37.5,1300.2088960011788,319.58085721641254,n/a,7.827148437293028,-0.9571363686666666,n/a,n/a,0.0,0.0,0.0,0.0,631.8177317918346,0.0,0.0,137.7372715508098,343.30233228204935,1330.2633848177647,110.30837493449832,0.0,n/a,0.0,0.0,12.59095613569211,0.0,72.5,3.0,n/a,116.8023569314878,87.09103897436242,1506.9833575145333,16.512794869349886,48.78979187638001,0.0,0.0,0.0,-0.10803105309605598,0.613535612821579,-0.013834340265020728,0.6119462698698044,0.8107361793518066,0.682828277349472,0.9278860986232758,0.7268654406070709,0.6230625000000001,n/a,n/a,n/a,n/a,n/a,n/a,-108.08921469116211,0.23890761747956277,-1752.6592785644532,7.235540888359537e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,24000,25.374378204345703,n/a,n/a,69.25296807289124,12.385814727394568,-11.726457273450013,24.83328426444429,357.5,12.0,-3.519999999999999,0.0,0.0,0.0,-8.399999999999999,0.0,0.0,0.0,0.0,0.0,52.70824069005436,0.0,0.0,-10.000000000000163,0.0,0.0
24,25000.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-101.83097262573243,0.25943677932024,-1784.2272307128906,7.1293093897111245e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25000,25.53482437133789,n/a,n/a,54.52005577087402,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
25,26000.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-98.92198550415038,0.25658099058270456,-1803.6006696777345,7.021989596069034e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,26000,25.694576263427734,n/a,n/a,59.24646806716919,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
26,27000.0,12.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-102.96979174804687,0.24916249614953995,-1748.1517797851564,6.918768289324362e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,27000,25.85483169555664,n/a,n/a,68.43456935882568,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
27,28000.0,14.0,2378.5818052160716,2000.0,0.0,0.0,1.0,0.0,27.5,1275.5368804140628,144.31301594037927,n/a,1.1701721119480182,0.0,n/a,n/a,0.0,0.0,0.0,0.0,567.4831366328871,0.0,0.0,102.6731613309325,248.95293010558268,1045.7637626503144,120.56379588086591,0.0,n/a,0.0,0.0,32.999450639640685,0.0,0.0,3.5,n/a,127.85840093393172,90.53344242164061,1684.8227350988905,6.94732951753588,47.283829517535885,0.0,0.0,0.0,-0.27165814489126205,0.5967952311038971,0.034089021384716034,0.30830347537994385,0.7371670305728912,0.6484544277191162,0.9342260956764221,0.9172374904155731,0.6421875,n/a,n/a,n/a,n/a,n/a,n/a,-104.33421792602539,0.2672387547791004,-1776.2396645507813,6.817180687903601e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,28000,26.014583587646484,n/a,n/a,120.32239866256714,13.843608946599437,-40.77844125870011,2.1880625308231667,275.0,12.0,-13.309999999999999,0.0,0.0,0.0,-3.3,0.0,0.0,0.0,0.0,0.0,23.332165645156387,0.0,0.0,-10.000000000000163,0.0,0.0
28,29000.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-101.9829373626709,0.26346936997771264,-1820.7420183105469,6.715205831824278e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,29000,26.174488067626953,n/a,n/a,98.36864852905273,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
29,30000.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-102.09995599365234,0.2602178655564785,-1842.8557153320312,6.612960116399336e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,30000,26.334705352783203,n/a,n/a,102.31853723526001,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
30,31000.0,14.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-104.22047225952149,0.2578382980823517,-1797.2199777832031,6.5142506300617244e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,31000,26.49453353881836,n/a,n/a,74.30941390991211,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
31,32000.0,16.0,2687.650299182137,2000.0,0.0,0.0,1.0,0.0,14.0,1348.7877001141883,158.74163437825416,n/a,1.125309859009918,-4.616018656066666,n/a,n/a,0.0,0.0,0.0,0.0,599.9803688119044,0.0,0.0,136.71276031358917,364.08742920804093,1159.0616829979137,106.59503759277366,0.0,n/a,0.0,0.0,18.23135688187948,0.0,130.0,2.5,n/a,119.00631243974065,78.96808480458142,1451.1738175525911,21.723598534572798,57.7705985345728,0.0,0.0,0.0,-0.07635619677603245,0.6051058173179626,0.5017669796943665,0.448441818356514,0.7844758033752441,0.6715746223926544,0.7946388721466064,0.8363126218318939,0.5738125000000001,n/a,n/a,n/a,n/a,n/a,n/a,-106.57727432250977,0.25608975541591644,-1797.1566921386718,6.418549000045459e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32000,26.654170989990234,n/a,n/a,76.42565083503723,14.423003683005238,-35.51270115134999,5.281622247940676,307.0,12.0,-6.8199999999999985,0.0,0.0,0.0,-6.299999999999998,0.0,0.0,0.0,0.0,0.0,26.40044739346606,0.0,0.0,-10.000000000000163,0.0,0.0
32,33000.0,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-101.59986920166016,0.26809459376335143,-1858.3232587890625,6.3226167103493936e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,33000,26.814693450927734,n/a,n/a,52.41187286376953,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
33,34000.0,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-99.65989315795899,0.28003655353188517,-1902.493583984375,6.2259405531222e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,34000,26.974445343017578,n/a,n/a,70.76486277580261,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
34,35000.0,16.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-100.97239869689942,0.25987533962726594,-1892.151884033203,6.131146938969323e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35000,27.13473892211914,n/a,n/a,108.66001534461975,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
35,36000.0,18.0,2588.682072658977,2000.0,0.0,0.0,1.0,0.0,49.0,1217.7298157656342,212.3410374500787,n/a,-3.620710505598109,-1.3061220428666667,n/a,n/a,0.0,0.0,0.0,0.0,563.3658913710592,0.0,0.0,145.24306809302553,384.58461137362644,1019.198597509765,84.61360620125727,0.0,n/a,0.0,0.0,-18.59304414509021,0.0,100.5,1.5,n/a,124.35435166826426,82.88124446423475,1085.3745435512449,45.0614188454443,44.22602290140492,0.0,0.0,0.0,-0.20943374931812286,0.7595168352127075,0.09767697565257549,0.4078322499990463,0.7333522140979767,0.5047136545181274,0.9277296364307404,0.8530303239822388,0.5846875,n/a,n/a,n/a,n/a,n/a,n/a,-102.96972966003418,0.2507454699277878,-1869.3177458496093,6.0399888334359274e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,36000,27.294490814208984,n/a,n/a,119.35785222053528,11.980275187174403,-35.178194027100034,18.22147968289164,330.625,12.0,-14.629999999999988,0.0,0.0,0.0,-16.500000000000004,0.0,0.0,0.0,0.0,0.0,118.67761396081531,0.0,0.0,-10.000000000000163,0.0,0.0
36,37000.0,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-101.1402507019043,0.2538955979645252,-1895.1004477539063,5.950168857452809e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,37000,27.454395294189453,n/a,n/a,57.574867725372314,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
37,38000.0,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-103.36914538574219,0.2528514396846294,-1877.5970744628905,5.861242398168542e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,38000,27.614574432373047,n/a,n/a,63.004382610321045,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
38,39000.0,18.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-105.90521441650391,0.2460910977423191,-1846.8116206054688,5.775021188128448e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,39000,27.774402618408203,n/a,n/a,65.45901656150818,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
39,40000.0,20.0,3256.7735412049497,2000.0,0.0,0.0,1.0,0.0,80.0,1327.5190792569238,382.69246882093586,n/a,8.024982584899785,-0.12268485613333316,n/a,n/a,0.0,0.0,0.0,0.0,658.7564716966773,0.0,0.0,187.1981119699367,494.49191316950294,1303.5684306437977,129.93826992172498,0.0,n/a,0.0,0.0,44.68437037643841,0.0,33.5,4.0,n/a,132.66569553158544,74.71059179837208,2096.9442119166406,1.9326582549039113,40.727658254903915,0.0,0.0,0.0,-0.14460419490933418,0.6372837424278259,0.23034951835870743,0.4101351201534271,0.7314365208148956,0.5886085033416748,0.8909345269203186,0.8446284234523773,0.49475,n/a,n/a,n/a,n/a,n/a,n/a,-107.03154547119141,0.2417720074057579,-1843.8640363769532,5.690431920811534e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40000,27.93411636352539,n/a,n/a,71.40817880630493,15.969041015238465,-35.60829229920007,12.59259051421793,357.375,12.0,-5.0600000000000005,0.0,0.0,0.0,-32.400000000000034,0.0,0.0,0.0,0.0,0.0,115.36533646780795,0.0,0.0,-10.000000000000163,0.0,0.0
40,41000.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-104.26196780395507,0.24812707406282425,-1883.072984375,5.606037567304157e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,41000,28.094562530517578,n/a,n/a,50.4628849029541,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
41,42000.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-104.05667004394532,0.259112271130085,-1887.674479736328,5.521707705156586e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,42000,28.254314422607422,n/a,n/a,54.27835559844971,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
42,43000.0,20.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-104.82036225891113,0.26482677343487737,-1871.4407338867188,5.439582652797981e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,43000,28.414417266845703,n/a,n/a,64.77620911598206,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
43,44000.0,22.0,2177.268717680657,2000.0,0.0,0.0,1.0,0.0,4.5,1443.2843890378376,88.32754521815278,n/a,0.9596152032708725,-0.26201371533333306,n/a,n/a,0.0,0.0,0.0,0.0,575.9009684890254,0.0,0.0,98.95434610855779,116.98893058180762,1100.7224588131876,101.04195266072591,0.0,n/a,0.0,0.0,8.126179833707639,0.0,64.0,1.5,n/a,117.54133904859327,86.4724628941153,1480.2327176688805,19.443678029420706,45.20232197057928,0.0,0.0,0.0,-0.19759634882211685,0.5115548223257065,0.12208884581923485,0.3980322927236557,0.8174968063831329,0.7783141434192657,0.9057599604129791,0.8933221697807312,0.6665625,n/a,n/a,n/a,n/a,n/a,n/a,-104.7624887084961,0.26628679153323176,-1890.45084375,5.358674357012205e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,44000,29.824214935302734,n/a,n/a,74.55998158454895,12.179802920866113,-34.17257827290004,9.076965024553122,211.625,12.0,-12.100000000000009,0.0,0.0,0.0,-30.000000000000046,0.0,0.0,0.0,0.0,0.0,16.22709003316001,0.0,0.0,-10.000000000000163,0.0,0.0
44,45000.0,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-102.19617042541503,0.26788748797774314,-1938.9961828613282,5.278037369862432e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45000,29.98404312133789,n/a,n/a,55.95181894302368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
45,46000.0,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-100.65593753051758,0.28829460275173185,-1979.1829345703125,5.197282147491933e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,46000,30.144336700439453,n/a,n/a,56.15339779853821,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
46,47000.0,22.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-100.70670329284668,0.29081887379288673,-2009.6909470214844,5.117911216075299e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,47000,30.304126739501953,n/a,n/a,59.32884168624878,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
47,48000.0,24.0,1783.5196014677708,2000.0,0.0,0.0,1.0,0.0,1.5,1417.8836924518807,134.58412787345384,n/a,0.10322129309332026,-6.860926475399988,n/a,n/a,0.0,0.0,0.0,0.0,496.4659824300923,0.0,0.0,47.46875898213344,91.95438617765447,937.3495133905296,44.337972101016376,0.0,n/a,0.0,0.0,22.163324161111078,0.0,249.5,3.5,n/a,137.33679056558626,71.85492984048375,1709.2405298763308,44.71636393611033,96.84763606388968,0.0,0.0,0.0,-0.06128200143575668,0.7530829310417175,-0.2633761838078499,0.45570096373558044,0.8542622625827789,0.6133659183979034,0.9293515980243683,0.8538787662982941,0.772625,n/a,n/a,n/a,n/a,n/a,n/a,-99.56287037658691,0.29449446105957033,-2012.1959545898437,5.040359335907851e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,48000,30.46384048461914,n/a,n/a,66.02681589126587,10.112684742476864,-32.284423881149955,7.310277684569246,214.125,12.0,-41.57999999999989,0.0,0.0,0.0,-3.599999999999999,0.0,0.0,0.0,0.0,0.0,7.767392211577368,-13.313561349937496,0.0,-10.000000000000163,0.0,0.0
48,49000.0,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-96.2551583404541,0.2888101322054863,-2072.75489453125,4.963571739608597e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,49000,30.62417221069336,n/a,n/a,53.99099111557007,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
49,50000.0,24.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,n/a,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,n/a,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,n/a,n/a,n/a,n/a,n/a,n/a,-95.91508860778809,0.2824171938300133,-2089.8060905761718,4.887489053544414e-06,-4.0,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50000,30.784076690673828,n/a,n/a,57.355942249298096,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
